Review Text,Username,Rating
Isi saldo e money via link aja tercatat sukses dilakukan update saldo e money tapi saldo tidak bertambah diajukan klaim kata sistem link aja transaksi sukses padahal saldo di e money tidak bertambah Alhamdulillah setelah di klaim dana kembali ke akun,YUDHI gusfiandi,5
WOI ANJ LIVE CHAT NYA KENAPA GA BISA DI HUBUNGKAN KE CUSTOMER SERVICE JAWABANNYA TEMPLATE PENGADUAN DARI TANGGAL SEPTEMBER DI SURUH TUNGGU HARI KERJA SAMPAI SKRG MASIH PENDING TRANSAKSINYA GAUSAH JADI MALING WOII DI TLP GABISA DI EMAIL SUDAH TIDAK BERLAKU TOL,Santi Rahmawati,1
Good,Iqbal Yuni,5
mau masuk applikasi aja susah udah bolak balek pake data dan wifi tetep aja cuman keluar gambar link aja berjam jam Udah di restart masih tetep sama Link aja g,Human Of Surabaya,1
Belanja dan top up dengan link aja sering pending saldo sudah terpotong tp tidak belanja tidak masuk juga minggu setelahnya di pending juga terhapus sementara dari call center tidak bisa mangatasi keluhan pelanggan disarankan livechat yang tidak pernah bisa terhubung sudah kali mengalami hal ini kemana larinya uang saya Tolong pertanggung jawabnya,Zentra Mr,1
LUAR BIASA UNTUK RESPON LIVE CHAT NYA MENUNGGU DI JAWAB AGENT HAMPIR MENIT DAN BGTU SUDAH TERHUBUNG DENGAN AGENT TIDAK D RESPON CHAT SAYA SYA MENUNGGU SLAMA MENIT LAGI SAMPAI OBROLAN DI AKHIRI SECARA SEPIHAK OLEH SYSTEM SUNGGUH PELAYANAN YG SANGAT LUAR BIASA,sri maspuri,1
buat access untuk topup dana dong biar mudah terimakasih,Owxynn,5
Mempermudah segala urusan,Pengguna Google,5
Ada saldo juta ga bisa ganti nomor padahal sudah fullservice,adiekasaputra,1
Aplikasi bangsar mau ngisi my Pertamina jadi susah top up susah masuk,Rocket Mail,1
Bagus,Kristina Maria,5
Good,Fatiya Aulia,4
Susah nya masuklivechat pengeng minta bantuankenpa linkaja,Ruji Ansyah,3
Super,Zakaria Akbar,5
Tolong dibantu bagaimana proses ganti nomor linkaja karena nomor sebelum nya terblokir mau ganti yang baru fitur live chat tidak berguna bisa buat fitur call center jg biar bantuan nya lebih cepat,Arief A Nur,3
Tolong dong respon kalau saya tu mau konsul dari kemaren suruh upgrade terus udah di upgrade disuruh ulang lagi duit ku ada didalam situ kembalikan duit ku,Yulimay Serlin,1
Good,munawar ss,5
Cakeeep,Enjum Rohayadi,5
Gabisa daftarin kartu di wallet ini Sedih banget semoga ada update lagi sehingga bisa nyaingin wallet biru Pembayaran bisa pakai kartu lewat QRIS nya,Syafiq Rizqullah,1
topup emoney mandiri gak masuk saldo komplain susah CSnya email gak aktif parah ini aplikasi lumayan ribu tolong dikembalikan dan diperbaiki layanan CSnya selalu Hai Sobat LinkAja Terima kasih telah memilih layanan Live Chat LinkAja Saat ini agent kami sedang menangani Sobat LinkAja lainnya mohon untuk menunggu sampai kapan menunggu,pede mr,3
Bagus banget gak kaya sebelah,Riko Andrian23,5
Hallo admin tolong bantu saya Saya abis TF dari bank ke linkaja saya tapi saldo linkaja saya belum bertambah tapi saldo di bank saya sudah berkurang Mohon dibantu admin,Astrini,2
ok,Warno Heng,4
Masa pas masukin pun keblokir sih padahal benar aneh,Gilang Apriansyah,1
Keren sangat membantu,Junaidi Rahman,5
aplikasi ini sangat murah dan sangat bagus untuk di gunakan,inggrid mamentu,5
aplikasi pembodohan tidak ada CS maupun otoritasnya,nanang aji,1
nyesel simpan di linkaja pas ditarik harus upgrade berikut susah berhasil fervikasinya nyesel nyesel rumit lebih baik ewallet yg lain ato simpen bank puguh puguh tarik atm,Hafidh Akhyaar,1
Saya mengisi saldo ribu status berhasil namun tidak masuk di akun linkaja Dan saya tidak bisa chat dengan agenbagaimana solusinya,Adi Nurahmat,1
Sudah x saldo yg terpending tidak dikembalikan ke dompet langsung DITILEP,Dae Beo,1
Awal saya pakai lancar sih tapi skarang metode pembayarannya di pending lama banget udah seminggu status pembayarannya Masi di pending Yg harusnya aku bayar pake Qris malah ga jdi terpaksa ngambil cash Dan untuk CSnya mohon di ubah tata cara chatnya jangan di klik doang Harusnya dikasih buat ngetik biar bisa tau apa kendala spesifiknya,Rivzal Djailani,2
Terimakasih sudah di bantu permintaan sesuai request kak semoga kedepan jadi yang terbaik ya,Diyah Vaizun,5
terbaik,Armin Aco,1
Najis aplikasi BUMD ga ada yg bener,Tommy Rinaldi,1
ok,My Light,5
Aplikasi ga guna mau ganti login nomer lain tidak boleh Hak orang malah di batasi Saya tidak ambil uang kalian HP cuma mau login di mana lagi Di kira orang kaya yang punya banyak hp,dedy setya widana,1
Kenapa pembukaan paylater saya selalu gagal Ini sangat mengecewakan data diri lengkap semua padahal,Kambing Holiday,1
Kenapa upgrade ke full servis saya lama banget,Prapty 95,1
Tidak membantu menyelesaikan masalah akun,Tasdik Ismail,1
Selalu buat isi e toll bermasala teruss,WATUM SUPIR,1
Apk Sampahh ga jelas top emoney gak masuk sudh hari mau komplain ke cs ga jelas susah di hubungi,NMA,1
Apk gk jelasssss,ka ridwan,1
Mau refund susah betul harus live chat tapi slow respon Lama di tunggu gak di respon Tahu tahu Jaringan di putus,giyarto giik,1
Pending pulsa dari tgl okt Live chat katanya diminta nunggu x jam Ini udah x jam pulsa belum juga masuk Mulai live chat dari menit alesan masih sama agent sibuk Ini mau live chat lagi nunggunya udah setengah jam belum nyambung juga Emang cs nya cuma biji suruh nunggu gantian Kembaliin pulsanya Cs agent nya PEMALAS belum juga nyambung tiba SYSTEM MENGAKHIRI PERCAKAPAN menghubungi call center jaringan sibuk Tidak terima komplain ya,Mama Nur,1
kak saya mau pindahin saldo link aja yg di akun lama ke akun baru,Ajajajs Hashsh,3
Keren lebih keren klo udah bisa topup di gerai² alfamart indomaret bintang dulu dah klo sudah bisa isi saldo di alfamart alfamidi ta kasi bintang,Robi Abdulah,4
Kenapa mau transfer uang tidak bisa ya,Fuat Prasetio,3
Upgrade ke full service g ke upgrade upgrade pusat bantuan cma boot,Ega Andreliana dewi,1
Saya suka sekali dengan aplikasi ini,Pesona Lelaki,5
isi saldo belum masuk hingga harian perbaiki lah tolong,Ahmad Gunawan,1
Bagus,Denny Ginting,2
Sngat kecewa sayaa dengan linkaja ini Tranfer dari dana status berhasil tpi saldo gak ada masuk ke linkaja Sudah cat sruh menunggu terus gak saldo sampai sekrang ga ada masuk hilang jadinya sangat kecewa,Yatno Servis elektronik Jl ngargoyoso-kemuning,1
Bisa tolong di bantusaya mau ganti no linkaja yg baru gimana cara nyanunggu chat agen GK ada respon woi pihak link aja respon lah,Aldi Rifaldi,1
Mau ganti nomor LinkAja dari kartu tri ke kartu Telkomsel gimana caranya,NH Adit,5
Ini menu daftar nya dimana ya,Ichwan Joko P,2
Aplikasi SAMPAH ga ada menu buat recovery akun atau menu lupa pin atau kode verifikasi via WA Email saya udah ga aktif Gimana mau dapet OTP buat login Pantes kalah jauh sama aplikasi Dana Gopay Linkaja SAMPAH,YaSsVA,1
Aplikasi sampah,Fery Marley,1
Makin susah digunakan padahal jaringan stabil tapi disuruh cek koneksisedang apk lain lancar aja,64 Cafe&resto,1
Ok,mulyadi samsu salim,5
Goodd,Abi Bushairi,5
Apk jelek,Rosnita Nita,1
Aplikasi aneh top up tapi gak masuk ke saldo di suruh buat laporan d live chat tapi selalu d suruh nunggu doang kga jelas banget anehhhh,Arul Wahyudi,1
Ok,Rotua Sitorus,5
Ko jadi ribet begini sih link aja susah mau TF juga di persulittt payah,Indra Saputra,2
Saya kecewa sekali atas verifikasi nya bosku daya sudah melakukan x verifikasi masih aja gagal pdhal saya dokumen poto jelas dan data juga benar masih aja di salahin haduh gimana ini tanggung jawab nys bosku,Bunga Aprilianti,1
Aplikasi gaje mau upgrade akun buat top up e money aja setengah mampus sampe hampir hari trus ujungnya di suruh upgrade lagi besok apaan coba mau top up aja di bikin susah hadehh parahhh,Nur rahmat Rahmat,1
Burik udah topup saldo gak masuk pake linkaja topup emony proses selesai tapi saldo tidak masuk CS gaada respon total duit ilang,AZZAKI ZAHRAN WIDYADHANA,1
Topup pakai brimo saldo tabungan terpotong tapi tidak saldo linkaja tidak tambah Call center tidak memberikan solusi Hatihati kalau kejadian spt ini ikhlas kan uang kalian,Arif Kirana capah,2
Jika ada keluhan nelpon call center nya gak ada hasil rata² yg ditelpon gak ada yang bantu nasabah mnyelesaikan masalahnya smpai selesai,Doly Desriyanto,1
Parah maslah di blok aku saya,Hadri Oleng,1
Sayang nya ga bisa top up game coba di tambah biar bisa top up game,Khos Boiskarawang,3
Mantap,Riki Syahputra,5
apk ga jelas ribet ruwet,Rizky kha,1
Sangat sangat amat jelek Refund saldo harus nungu bulan sejak transaksi Di aplikasi sebelah cuma nunggu jamm refund saldo Pelayanan sangat buruk bahkan buruk selkali,SATYA . FRAM,1
Dana ga bisa ditarik,Gunawan Zakwan,1
Kenapaa setiap mau masuk harus memasukkan no hp dan tidak bisa masuk berkali kali padhal ada saldo dilink aja malah ngga bisa di buka Tolong ini bagaimana,Anggraeni Puspitasari,2
Ini kenapa ya link aja buruk banget layanan service nya Aku ga bisa kitim uang selalu upgrade upang udah sekinggu juga Heran kali,Abil Mahmud,1
Www update com,Indera Setyawan,5
Kenapa sering eror ngisi saldo gak masuk kok jadi gini eror an mau ngisi uang ke link aja jadi takut aplikasi eror an trus Mau laporan ke admin malah di sediakan robot semua pertanyaan juga sia kalo ada apa lapor kesiapa tolong di perbarui untuk aktivitas di kasih orang beneran buat jdi admin jangan robot Bikin males buat nyimpen uang ke link aja tskut eroran tanpa sebab,arga ganesha,5
Kaget Tiap bulan ada potongan transaksi E statement Langsung Uninstal Sedang upaya penutupan akun,B Siahaan,1
KENAPA LINKAJA gak ada update otomatis mungkin ada yang perlu di benahi lagi,FADLU ROBBI,1
Saya top up saldo link aja dari bank bri tapi gak masuk,Bahrul Jambi,1
Top up dari bank BNI saldo ga masuk ke akun link aja kacau,Aditya Eka N,1
Baru juga instal sudah mengecewakan Loding lama,Yuazda Channel,1
upgrade akun ke premium sangat memakan waktu yang lama,Muhamad Umay,1
Apk aapan dah ini Gw udah berapa kali kena pending terus habis ituu duit nya kaga balik kan aneh teruss ituu duit nyaa kmn Apa admin nyaa butuh uang Kocak bet ehh tolong dong min gw udah beberapa kali pending teruss teruss sekarang kena pending lagi nyari uang tuh susah ini tiba kena pending habis ituu uang nyaa kaga balik tolong kalo bisaa uang nya balik lagi kek jangan tiba di pending gitu frezze,Super Biww,1
Kok sekarang gini aplikasinya Pas top up saldo berhasil tapi kok saldonya ngga masuk tolong dong gimana udah ngadu ke livechat udah kirim bukti juga kok malah gada transaksi katanya Walau RB doang kan mayan weh buat beli makan Harap hati² ya guys sekarang banyak aplikasi yg ga amanah,Dinah Setia Ningsih,2
Isi saldo masuk nya jm baru masuk namanya bukan linkaja link Konol,Yolla Collection,1
Lama bnget y proses upgrade ke akun full service,Bagus,3
buruk saldo top up saya hilang sudah saya coba cek ke bank nya katanya sudah terkirim pas ditanya in ke cs link aja katanya nggak ada transaksi Lucu,cahyaningsih,1
Mantap,Aulia Megaputri,5
Gopek dulu dong,hendri rianto,5
Puas,Jajang Thea,5
Ruwet pokoknya ini link aja jngn di donwload dah mana transfer masih harus ktp habis dikasih ktp malah gambar ga jelas apa coba mending gopay dahh lebih gampang dan ga ruwet anyink,jo_one,1
Oke langsung jos,kar jono,5
Ok,widianto Topan,5
Aplikasi Tidak bagus Saya kali Top Up dana dari BRI ke LinkAja sebesar Rp namun tidak masuk Complain via email tidak berpungsi complain Livechatt juga tidak ada respon,Pahlepi Rizal,1
Saya mau melakukan perpindahan data link aja premium full service apa bisa di bantu,Muhammad Sandy,3
LINKAJA APLIKASI KOTUPTOR TUKANG MALING DUIT,Fillio Farzana,1
Apk apaan ini verifikasi proses trs udh hampir jam n live chat jg gk bisa ketik sesuai dgn mslh yg kita alami Trs klo mau transaksi gimna klo update ke premium lma bgt prosesnya,Febryfldf,1
Mau nyampe kapan upgrade full sevice diprosesnya dari kemarin belum juga sedangkan pengaduan cuma pake boot live chate kurang pelayanannya bagaimana mau bertransaksi upgrade aja lama hadeh cb lah prosesnya dipercepat klw apk mau banyak custamernya,Aceng Welder007,1
Mau login ga bisa email verif gak masukcostumer service gak jelaschat agen gak ad respon,Frengki Irawansyah (BKLOGB0102),1
Biaya transfer ke Bank terlalu tinggi ga seperti aplikasi lainnya,Joey Joey,1
Linkaja skarang banyak gangguan nya,Rangga Setiawan,3
Uang juta saya gak kembalikembali bosku,Bali bae Cah,1
Aplikasi Penipu Baru aja top up malah kepotong ke aplikasi my Pertamina kerja sama sama my Pertamina jadi penipu Diklik plaporan tapi ga ada itikad kelanjutannya bagaimana,Wira Azhari,1
Jangan sekali pakai mau rubah akun gak bs Livechat nungu satu jam gak nyambung via email gak ada tanggapan nyesel gak bs hubungin pusat langsung,HERWIN WIJAYA,1
Aplikasi tercepat dari aplikasi yang laintidak rumit dan simple kalo dah biasa pakai ini pasti ketagihanapa lg qrisny super cepatmengalahkan bank besarhany satu tolong saldony hrs bisa tutup buka Jd aman Tak bisa dilihat yang lain donk,Malik Dinar Nugraha,5
Yess oke,Pojiono Ujie,5
Aplikasi gak jelas baru masukin kode Verifikasi sdh terblokir gak guna aplikasi ini,Marimo Zoro,1
Ribet,Faizal Yunus,1
gagal log in terustau tau terkuncigk jelas meg,sundari tiktok,2
Sangat membantu,Martha Ghoba,5
Good,Subhan Arsyad,5
aplikasi buruk pelayanan sangat buruk najis,Yudha,1
Ya gitu,Desi Gibran14,5
Terlalu ribet mengapus akun dan data Pantas rating,Muallaf Mointi,1
Sekarang kok ada biaya ĺayanan yg nominal pemotongannya tanpa ada pemberitahuan lebih dulu Aplikasi merugikan pengguna,Manshing Star,1
Makin baik,Nada Alysia,5
mau ngambil uang yg salah di TF temen yg harusnya TF ke dana malah TF ke nomor TLP di suruhlah ak buka apk ini gak pernah daftar di minta password trs ak pilih lupa password masukin email ttp gak bisa aneh GK daftar udh di minta email SM password malah keblokir tanggung jawabnya gmna nih,Rischa Tobias,1
good apk,mimun emon,5
Parah chat agen gabisa Upload ktp gabisa,Hits Videos,1
Saking simpelnya reset PIN gak bisa Tanya CS CSnya robot Menunya sdh diatur,Ardito Hariadi,1
beli paket data di mytelkomsel pembayaran dengan Linkaja Transaksi sukses tapi Data paket tidak aktif uang saya Hilang,inym Wijaya,1
Jangan download aplikasi ini Uang hilang juta tiba nggak bisa dihubungi CSnya,Ardianto Nugroho,1
Macet,Robby Sugara,5
kapan linkaja kerjasama lg dengan PT KAI untuk pembayaran KRL padahal dulu sering pake buat isi bensin naik krl bayar ecommerce sekarang malah berkurang fiturnya nanti kalo udh kerjasama lagi ditambahin bintangnya,Rendy Satria Utomo,4
Good,Aura Putri,5
Aplikasi kelemahannya top up pulsa pending selalubisa masuk baru Minggu itupun aku hubungi via email sangat berbelitbelit,Hardono Supriyanto,1
terlalu lama proses upgrade ke full service ny,Dedy Syahputra,1
Ok,SyaidinaM Zamdy82,5
Kenapa jd ga bisa transaksi beli pulsa ya,mangAJI AJI,1
beli pulsa telkomsel pake link aja ribu saldo link berkurang tapi pulsa ga bertambah tolong benahi,Yadi Yusuf,1
customer servicenya cacad msalahnya aku mau komplen atau minta bantuan gmna cara pulihkan akun saya soalnya akun gmail ku lupa kata sandi nya dan itu juga sdh ada uang masuk di link aja ku ribu tolong bantu mohon sangat,Fahrul Fadillah,1
Aplikasi Terburuk jangan download guys kalo gak mau nyesel pliss jangan kalo gak mau saldo lu nyangkut aplikasi teribet gak amanah ada keluhan dari customer cmn suruh hubungin cs komputer yang gak ada ujung nya penyelesainnya semoga siapapun lu yang berniat buat nipu dan mempersulit orang dapat karma yang lebih dari apa yang lu lakuin secepatnya,Nur fadilah,1
Masih dicoba aplikasi nya semoga bagus sekarang kasih nilai btng,Linusm Linusm76,3
memudahkan untuk transaksi Pulsa dan data,retno widya,5
Saya isi saldo lewat bank gak masuk ke saya gimana,REGI FF,1
Apk tolol saya top up di bank bca status berhasil tapi saldo ngga masuk ke link ajamana cs nya lelet banget ngga bisa di hubungi,rins clouf,1
Dulu pernah ada transaksi yang pending eh setelah terakhir ada update baru sekarang transaksi pendingnya udah dihapus tanpa ada notif refund Mantap emang duitnya entah lari kemana Recehan aja bisa dikorup apalagi jutaan,srigusmi natun,3
tolong dong diperbaiki aplikasinya loadingnya sangat lama,veronikalestari meye,2
Topup juta laporan berhasil tapi saldo belum masuk sudah livechat suruh nunggu sudah ber jam jam tidak ada respon Complain via email tidak berfungsi Gimana nih mana butuh banget duitnya duh,Wayahe Gaming,1
Gak ada tanggung jawab apk ini,Rinaldi Sabri,1
Gabisa dibuka aplikasinya,Cep Farid,1
Live chat cs lama Udah jam nunggu enggak ada juga cs yg repon,Rikjo 丂Ň,1
Tolong pihak link aja akun saya tidak bisa di buka mohon untuk segera di tindak lanjuti masih ada saldo saya di dalam Dan tiba akun saya terkunci,WULAN DARI,1
gagal upgrade ke full service gara gara ektp jelek padahal buat daftar di apps lain seperti dana aja bisa kecewa berat mana ada saldo rb yang mau di tarik lagi kecewa saya,Ezar Kuma,1
T ramee,Akmal Firmansyah,1
saran aja sih untuk nama saat kirim uang make nomor tlp mending di sensor aja banyak yang lacak nama kita make nomor tlp soalnya,Kahfi Alfarizi,1
Good,Dondri Fendri Offshore Crane Operator,5
Ok,Raden syarif Rangka lawi,5
Gak bisa masuk aplikasi tiba mana mau transaksi,M. Ibnu Alfarizi Zakaria,1
terlalu lama dalam pelayanan live chat nya menyambung nya terlalu lama memakan banyak waktuuu buruk banget,Mpv Ham,1
Aplikasi gk jelas penipu Masak habis di top up saldo akun tiba tiba di blokir Memang aplikasi bangke ini link aja,Mas Supri,1
ini kenapa ya aplikasi mau masuk susah benerkelurkeluar sendiri terusmana ada saldo nya lagi mau bayar kuliahpekok lah,Coach Toto Brandzhof,2
Kecewa isi pulsa gagal masak saldo nya gk kembali APK apa ini,Anto,1
Uang saya tidak masuk ribu,Abung Birayang,1
Akun saya terblokir sampai saat ini mau buka blokirnya gak tau mana yg harus dihubungi call center gak berguna sama sekali Pengarahannya tidak jelas Seharusnya MyPertamina jgn bekerja sama dgn LinkAja lebih baik aplikasi pembayaran yg lain,Meldhy Official,1
Kenapa saya gak bisa lakukan transaksi linkaja saya dan gak bisa hapus riwayat transaksi,Ja Yanti,5
Jangan bagus di awalnya aja donkkemaren transaksi lancar² ajasekarang mau isi saldo pun di batasisetiap transaksi sering gagal,Helda Nopi,3
Kenapa kok susah sekali verifikasinya padahal sudah paling baru versinya Sudah foto dokumen dengan jalas foto wajah juga jelas Saya x coba dan gagal terus data diri dan foto sudah sesuai Tolong beri saya solusi sebaiknya harus bagaimana Mengecewakan sekali,Firda Listyaningrum,1
