Review Text,Username,Rating
Upgrade ke full service g ke upgrade upgrade pusat bantuan cma boot,Ega Andreliana dewi,1
Saya suka sekali dengan aplikasi ini,Pesona Lelaki,5
"isi saldo belum masuk hingga 5 harian, perbaiki lah tolong",Ahmad Gunawan,1
Bagus,Denny Ginting,2
"Sngat2 kecewa sayaa dengan linkaja ini, Tranfer dari dana status berhasil.. tpi saldo gak ada masuk ke linkaja, Sudah cat sruh menunggu terus gak saldo sampai sekrang ga ada masuk.. hilang jadinya, sangat kecewa",Yatno Servis elektronik Jl ngargoyoso-kemuning,1
"Bisa tolong di bantu,saya mau ganti no linkaja yg baru gimana cara nya,nunggu chat agen GK ada respon woi pihak link aja respon lah",Aldi Rifaldi,1
Mau ganti nomor LinkAja dari kartu tri ke kartu Telkomsel gimana caranya?,NH Adit,5
Ini menu daftar nya dimana ya,Ichwan Joko P,2
Aplikasi SAMPAH ga ada menu buat recovery akun atau menu lupa pin atau kode verifikasi via WA. Email saya udah ga aktif. Gimana mau dapet OTP buat login!!!!! Pantes kalah jauh sama aplikasi Dana & Gopay. Linkaja SAMPAH,YaSsVA,1
Aplikasi sampah,Fery Marley,1
"Makin susah digunakan padahal jaringan stabil tapi disuruh cek koneksi,sedang apk lain lancar aja",64 Cafe&resto,1
Ok,mulyadi samsu salim,5
Goodd,Abi Bushairi,5
Apk jelek.,Rosnita Nita,1
"Aplikasi aneh, top up tapi gak masuk ke saldo di suruh buat laporan d live chat tapi selalu d suruh nunggu doang, kga jelas banget anehhhh",Arul Wahyudi,1
Ok,Rotua Sitorus,5
Ko jadi ribet begini sih link aja susah mau TF juga di persulittt payah,Indra Saputra,2
Saya kecewa sekali atas verifikasi nya bosku daya sudah melakukan 2x verifikasi masih aja gagal pdhal saya dokumen poto jelas dan data juga benar masih aja di salahin haduh gimana ini tanggung jawab nys bosku,Bunga Aprilianti,1
"Aplikasi gaje mau upgrade akun buat top up e money aja setengah mampus sampe hampir 2 hari trus ujung'nya di suruh upgrade lagi besok apaan coba, mau top up aja di bikin susah hadehh parahhh",Nur rahmat Rahmat,1
"Burik udah topup saldo gak masuk pake linkaja ,topup emony proses selesai tapi saldo tidak masuk CS gaada respon total 640.000 duit ilang",AZZAKI ZAHRAN WIDYADHANA,1
"Topup pakai brimo, saldo tabungan terpotong tapi tidak saldo linkaja tidak tambah. Call center tidak memberikan solusi. Hati-hati, kalau kejadian spt ini ikhlas kan uang kalian.",Arif Kirana capah,2
Jika ada keluhan nelpon call center nya gak ada hasil rata² yg ditelpon gak ada yang bantu nasabah mnyelesaikan masalahnya smpai selesai,Doly Desriyanto,1
Parah maslah di blok aku saya,Hadri Oleng,1
Sayang nya ga bisa top up game coba di tambah biar bisa top up game,Khos Boiskarawang,3
Mantap,Riki Syahputra,5
apk ga jelas ribet & ruwet,Rizky kha,1
Sangat sangat amat jelek . Refund saldo harus nungu 1 bulan sejak transaksi. Di aplikasi sebelah cuma nunggu 1 jamm refund saldo . Pelayanan sangat buruk bahkan buruk selkali,SATYA . FRAM,1
Dana ga bisa ditarik,Gunawan Zakwan,1
Kenapaa setiap mau masuk harus memasukkan no hp dan tidak bisa masuk berkali kali.. padhal ada saldo dilink aja malah ngga bisa di buka. Tolong ini bagaimana,Anggraeni Puspitasari,2
Ini kenapa ya link aja buruk banget layanan service nya. Aku ga bisa kitim uang selalu upgrade upang udah sekinggu juga. Heran kali,Abil Mahmud,1
Www update com,Indera Setyawan,5
"Kenapa sering eror ngisi saldo gak masuk2 kok jadi gini eror2 an mau ngisi uang ke link aja jadi takut, aplikasi eror2 an trus. Mau laporan ke admin malah di sediakan robot semua pertanya,an juga sia2 kalo ada apa2 lapor kesiapa tolong di perbarui untuk aktivitas di kasih orang beneran buat jdi admin jangan robot. Bikin males buat nyimpen uang ke link aja tskut eror2an tanpa sebab",arga ganesha,5
Kaget. Tiap bulan ada potongan 2000 transaksi E statement. Langsung Uninstal. Sedang upaya penutupan akun...,B Siahaan,1
KENAPA LINKAJA gak ada update otomatis mungkin ada yang perlu di benahi lagi,FADLU ROBBI,1
"Saya top up saldo link aja dari bank bri tapi gak masuk""",Bahrul Jambi,1
Top up dari bank BNI saldo ga masuk ke akun link aja kacau,Aditya Eka N,1
Baru juga instal sudah mengecewakan . Loding lama,Yuazda Channel,1
upgrade akun ke premium sangat memakan waktu yang lama,Muhamad Umay,1
"Apk aapan dah ini? Gw udah berapa kali kena pending terus , habis ituu duit nya kaga balik kan aneh, teruss ituu duit nyaa kmn? Apa admin nyaa butuh uang? Kocak bet, ehh tolong dong min gw udah beberapa kali pending teruss, teruss sekarang kena pending lagi, nyari uang tuh susah, ini tiba"" kena pending habis ituu uang nyaa kaga balik, tolong kalo bisaa uang nya balik lagi kek, jangan tiba"" di pending gitu ( frezze ).",Super Biww,1
"Kok sekarang gini aplikasinya Pas top up saldo berhasil tapi kok saldonya ngga masuk, tolong dong gimana udah ngadu ke livechat udah kirim bukti juga kok malah gada transaksi katanya Walau 60 RB doang kan mayan weh buat beli makan:) Harap hati² ya guys sekarang banyak aplikasi yg ga amanah",Dinah Setia Ningsih,2
Isi saldo masuk nya 2jm baru masuk namanya bukan linkaja link Kon*ol,Yolla Collection,1
Lama bnget y proses upgrade ke akun full service,Bagus,3
"buruk, saldo top up saya hilang, sudah saya coba cek ke bank nya katanya sudah terkirim, pas ditanya in ke cs link aja katanya nggak ada transaksi. Lucu",cahyaningsih,1
Mantap,Aulia Megaputri,5
Gopek dulu dong.,hendri rianto,5
Puas,Jajang Thea,5
Ruwet pokoknya ini link aja jngn di donwload dah mana transfer masih harus ktp habis dikasih ktp malah gambar ga jelas apa coba mending gopay dahh lebih gampang dan ga ruwet anyink,jo_one,1
Oke langsung jos,kar jono,5
Ok,widianto Topan,5
"Aplikasi Tidak bagus, Saya 2 kali Top Up dana dari BRI ke LinkAja sebesar Rp 240.000, namun tidak masuk. Complain via email tidak berpungsi, complain Livechatt juga tidak ada respon....",Pahlepi Rizal,1
Saya mau melakukan perpindahan data link aja premium (full service) apa bisa di bantu,Muhammad Sandy,3
LINKAJA APLIKASI KOTUPTOR TUKANG MALING DUIT,Fillio Farzana,1
"Apk apaan ini verifikasi proses trs udh hampir 24jam, n live chat jg gk bisa ketik sesuai dgn mslh yg kita alami... Trs klo mau transaksi gimna klo update ke premium lma bgt prosesnya???",Febryfldf,1
Mau nyampe kapan upgrade full sevice diprosesnya dari kemarin belum juga sedangkan pengaduan cuma pake boot live chate kurang pelayanannya bagaimana mau bertransaksi upgrade aja lama hadeh cb lah prosesnya dipercepat klw apk mau banyak custamernya,Aceng Welder007,1
Mau login ga bisa email verif gak masuk2..costumer service gak jelas..chat agen gak ad respon,Frengki Irawansyah (BKLOGB0102),1
"Biaya transfer ke Bank terlalu tinggi, ga seperti aplikasi lainnya...",Joey Joey,1
Linkaja skarang banyak gangguan nya,Rangga Setiawan,3
Uang 6 juta saya gak kembali-kembali bosku,Bali bae Cah,1
"Aplikasi Penipu . Baru aja top up malah kepotong ke aplikasi my Pertamina, kerja sama sama my Pertamina jadi penipu Diklik plaporan tapi ga ada itikad kelanjutannya bagaimana",Wira Azhari,1
"Jangan sekali pakai mau rubah akun gak bs. Livechat nungu satu jam gak nyambung ,via email gak ada tanggapan ,nyesel gak bs hubungin pusat langsung",HERWIN WIJAYA,1
Aplikasi tercepat dari aplikasi yang lain..tidak rumit dan simple kalo dah biasa pakai ini pasti ketagihan..apa lg qrisny super cepat..mengalahkan bank besar...hany satu tolong saldony hrs bisa tutup buka Jd aman Tak bisa dilihat yang lain donk,Malik Dinar Nugraha,5
Yess oke,Pojiono Ujie,5
"Aplikasi gak jelas, baru masukin kode Verifikasi sdh terblokir, gak guna aplikasi ini",Marimo Zoro,1
Ribet,Faizal Yunus,1
gagal log in terus....tau tau terkunci...gk jelas meg,sundari tiktok,2
Sangat membantu,Martha Ghoba,5
Good..,Subhan Arsyad,5
aplikasi buruk pelayanan sangat buruk najis,Yudha,1
Ya gitu,Desi Gibran14,5
Terlalu ribet mengapus akun dan data. 👎👎👎👎👎 Pantas rating 3.6,Muallaf Mointi,1
Sekarang kok ada biaya ĺayanan yg nominal pemotongannya tanpa ada pemberitahuan lebih dulu. Aplikasi merugikan pengguna.,Manshing Star,1
Makin baik,Nada Alysia,5
"mau ngambil uang yg salah di TF temen, yg harusnya TF ke dana malah TF ke nomor TLP di suruhlah ak buka apk ini, gak pernah daftar di minta password trs ak pilih lupa password masukin email ttp gak bisa aneh GK daftar udh di minta email SM password. malah keblokir. tanggung jawabnya gmna nih",Rischa Tobias,1
good apk,mimun emon,5
Parah chat agen gabisa Upload ktp gabisa,Hits Videos,1
"Saking simpelnya, reset PIN gak bisa2. Tanya CS, CSnya robot. Menunya sdh diatur.",Ardito Hariadi,1
"beli paket data di mytelkomsel pembayaran dengan Linkaja , Transaksi sukses tapi Data paket tidak aktif.. uang saya Hilang 🥲",inym Wijaya,1
"Jangan download aplikasi ini. Uang hilang 2 juta tiba"" nggak bisa dihubungi CSnya",Ardianto Nugroho,1
Macet,Robby Sugara,5
"kapan linkaja kerjasama lg dengan PT. KAI untuk pembayaran KRL? padahal dulu sering pake buat isi bensin, naik krl, bayar e-commerce. sekarang malah berkurang fiturnya. nanti kalo udh kerjasama lagi ditambahin bintangnya",Rendy Satria Utomo,4
Good,Aura Putri,5
"Aplikasi kelemahannya top up pulsa pending selalu,bisa masuk baru 1 Minggu itupun aku hubungi via email sangat berbelit-belit",Hardono Supriyanto,1
terlalu lama proses upgrade ke full service ny,Dedy Syahputra,1
Ok,SyaidinaM Zamdy82,5
Kenapa jd ga bisa transaksi beli pulsa ya?,mangAJI AJI,1
"beli pulsa telkomsel pake link aja 100 ribu saldo link berkurang tapi pulsa ga bertambah, tolong benahi",Yadi Yusuf,1
"customer servicenya cacad , msalahnya aku mau komplen atau minta bantuan gmna cara pulihkan akun saya , soalnya akun gmail ku lupa kata sandi nya dan itu juga sdh ada uang masuk di link aja ku 600 ribu tolong bantu mohon sangat",Fahrul Fadillah,1
"Aplikasi Terburuk, jangan download guys kalo gak mau nyesel pliss jangan, kalo gak mau saldo lu nyangkut, aplikasi teribet, gak amanah, ada keluhan dari customer cmn suruh hubungin cs komputer yang gak ada ujung nya penyelesainnya, semoga siapapun lu yang berniat buat nipu dan mempersulit orang2 dapat karma yang lebih2 dari apa yang lu lakuin secepatnya",Nur fadilah,1
Masih dicoba aplikasi nya semoga bagus sekarang kasih nilai 3btng,Linusm Linusm76,3
memudahkan untuk transaksi Pulsa dan data,retno widya,5
Saya isi saldo lewat bank gak masuk ke saya gimana,REGI FF,1
"Apk tolol, saya top up di bank bca status berhasil tapi saldo ngga masuk ke link aja,mana cs nya lelet banget ngga bisa di hubungi",rins clouf,1
"Dulu pernah ada transaksi yang pending, eh setelah terakhir ada update baru sekarang transaksi pendingnya udah dihapus tanpa ada notif refund. Mantap emang, duitnya entah lari kemana. Recehan aja bisa dikorup apalagi jutaan.",srigusmi natun,3
tolong dong diperbaiki aplikasinya loadingnya sangat lama,veronikalestari meye,2
"Topup 1juta laporan berhasil tapi saldo belum masuk,, sudah livechat suruh nunggu sudah ber jam jam tidak ada respon.. Complain via email tidak berfungsi.. Gimana nih,, mana butuh banget duitnya duh..",Wayahe Gaming,1
Gak ada tanggung jawab apk ini,Rinaldi Sabri,1
Gabisa dibuka aplikasinya,Cep Farid,1
Live chat cs lama. Udah 2 jam nunggu enggak ada juga cs yg repon,Rikjo 丂Ň,1
Tolong pihak link aja akun saya tidak bisa di buka mohon untuk segera di tindak lanjuti masih ada saldo saya di dalam Dan tiba2 akun saya terkunci,WULAN DARI,1
"gagal upgrade ke full service gara gara ektp jelek, padahal buat daftar di apps lain seperti dana aja bisa , kecewa berat, mana ada saldo 150rb yang mau di tarik lagi, kecewa saya",Ezar Kuma,1
T ramee,Akmal Firmansyah,1
saran aja sih untuk nama saat kirim uang make nomor tlp mending di sensor aja. banyak yang lacak nama kita make nomor tlp soalnya!!!,Kahfi Alfarizi,1
Good,Dondri Fendri Offshore Crane Operator,5
Ok,Raden syarif Rangka lawi,5
Gak bisa masuk aplikasi tiba2 mana mau transaksi,M. Ibnu Alfarizi Zakaria,1
"terlalu lama dalam pelayanan live chat nya , menyambung nya terlalu lama memakan banyak waktuuu, buruk banget",Mpv Ham,1
Aplikasi gk jelas penipu. Masak habis di top up saldo akun tiba tiba di blokir. Memang aplikasi bangke ini link aja,Mas Supri,1
"ini kenapa ya aplikasi mau masuk susah bener,kelur-keluar sendiri terus.mana ada saldo nya lagi mau bayar kuliah.pekok lah",Coach Toto Brandzhof,2
"Kecewa, isi pulsa gagal, masak saldo nya gk kembali, APK apa ini.",Anto,1
Uang saya tidak masuk 500 ribu,Abung Birayang,1
"Akun saya terblokir sampai saat ini, mau buka blokirnya gak tau mana yg harus dihubungi, call center gak berguna sama sekali. Pengarahannya tidak jelas. Seharusnya MyPertamina jgn bekerja sama dgn LinkAja, lebih baik aplikasi pembayaran yg lain !!!!!!",Meldhy Official,1
Kenapa saya gak bisa lakukan transaksi linkaja saya dan gak bisa hapus riwayat transaksi,Ja Yanti,5
"Jangan bagus di awalnya aja donk...kemaren transaksi lancar² aja,sekarang mau isi saldo pun di batasi...setiap transaksi sering gagal...",Helda Nopi,3
"Kenapa kok susah sekali verifikasinya, padahal sudah paling baru versinya. Sudah foto dokumen dengan jalas, foto wajah juga jelas. Saya 2x coba dan gagal terus, data diri dan foto sudah sesuai. Tolong beri saya solusi, sebaiknya harus bagaimana? Mengecewakan sekali",Firda Listyaningrum,1
Pending sudah 15 hari g ada kejelasan,Jianto Las,1
MANTAPPP..... TOP.... 👍👍👍,CHOMAR,4
Simpel mudah dan praktis,Nuh Tea,5
Pernah kena tipu mengatas namakan nih apk. Pas di cek pake nomer tiba2 udah kedaftar. Padhal sebelumnya gk pernah pake nih apk,Izul Nano,1
Di verifikasi kok lama banget .min,UNANG 17,2
* coba dulu🙏,SAKARYA ARYA,1
"Lama bener nunggui kode ferivikasi, sekali ya muncul malah kek gitu gitu aja !!!",FHITO Adam,1
"Kenapa ya baru daftar transaksi lancar belum satu bulan mau tf transaksi gagal terus, kirim pulsa baru bisa.. Untuk pihak link aja minta tolong bantuan nya.",Yuda Rukmana,1
"Status sudah full servis kenapa kirim uang tf tdak bisa, hubungi email. Giliran sudah di email, email tdk di pakai pusat bantuan live chat tdk membantu robot tolong perbaiki akun saya tolong di perbaiki",Heri Priansyah,2
Sangat mudah saat bertransaksi,EBENHAIZER HOSEA KASE (Eben),4
Lambat,wildan poibara,1
"Pengen tau gimana cara linkaja melayani customer? Liat IG dan komen2 post dr netizen. Alih2 membantu, kolom komen ditutup. Ada pilihan bantuan live chat tapi sama sekali tidak membantu. Hanya dibalas oleh bot, pembayaran dalam proses tidak bisa dicancel, pembelian emoney terdebet tapi saldo tidak masuk. Sangat menyulitkan pelanggan 👎",Bagasworo Mesran Aji,1
Dua bintang aja soalnya proses premium nya lama banget,Ridwan Lip,2
"Apk yg amat sangat jelek. Tdk bisa dipakai/konek pembayaran di ecommerce padahl saldo lbh dr cukup. Selalu disuruh upgrade apk, pdhl di playstore tdk ada status upgrade. Kl ini ditanggapi jawabannya dr dl PASTI standar hubungi livechat linkaja di website. Sygnya pusat bantuan ini diisi robot yg tdk pernah bisa menyelesaikan masalah. Dari jaman orba kl punya bumn tdk ada niatan untuk memperbaiki dan melayani dg nyata.",Fish Hamburger,1
Proses updrade lamaaaaa.,Ahmad Iqrom,1
Baru pakai apps lingAja nanti kalau bagus ditambah bintang nya,Thatam 07,3
Akun di blok sama pihak linkaja di saat saldo masih ada....,Vivi Eka,1
Aplikasi ga jelas akun saya ke suspend taik pdhal ga ngapa²in mana uang saya masih bnyak d sna,Dedi Okeh,1
Min kok tiba2 kaluar dan ngak bisa log in,Fathoniz Zakka,4
Aplikasi paling bagus,Ilu Ima,5
"Aplikasi gak guna, gak bisa masuk ke akun. Dah coba hubungi CS gak masuk2 juga. Gak penting juga nih aplikasi. Uninstall aja lah",Mr. Adhitya,1
Sangat membantu dalam pembayaran,Dyah Retno Sitaresmi,5
"Saya beli paket data dari aplikasi ini. Dari tanggal 27 Sep pukul 08.46, sampai sekarang 28 Sep pukul 13.00 belum masuk juga paket data saya. Klik bantuan selalu dikatakan pesanan saya tercatat pending. Tidak ada pilihan untuk call center dengan manusia, semuanya otomatis. Gimana mau complain? Walaupun tidak seberapa yang saya beli, tetap saja itu uang dan hak saya. Saya tidak akan ikhlas dengan saldo saya yang sudah terpotong itu.",Sidra Syadzwina,1
Applikasi link aja ini bagaimana.saya mau kirim uag kebank dan kirim uang ke sesama link aja tidak bisa.dan ini sudah 3hari tarik tunai di atm juga tidak bisa.padahal limit blm sampai 20jt baru aja terpakai 1jt.katanya disuruh live chat sudah 100 kali live chat tidak ada hasil jawaban yg memuaskan.yg jawab keluhan kendalanya juga robot.ini customer nya kemana.tolong perbaiki segera.saya mohon.masih mendingan aplikasi DANA sangat kompleks,Alfath Husein,1
Mau upgread gagal mulu,Ilkham Siskoadi,5
"Udah bagus semua , cuma tolong di bantu buat pengguna, khususnya pengguna yang penghasilanya kecil seperti saya . Adanya biaya admin tiap transfer dll jujur memberatkan buat saya . Penghsilan saya aja rondom , kadang 50rb kadang 70rb bahkan 45 rb. Mau cairin misal di marchant kena admin. Lumayan gede brarti saya dapat uang dari hasil kerja jadi berkurang . Bgtu jg transfer ke bank admin 6500. Kegedean . Biaya admin hapus aja kalau gk kurangin jadi 1000rb terus .",Irsyad Asy,5
paok aplikasinya mau ngirim duit malah muncul terus barkot kode tiket gajelas bgtt udah di x berkali kali tetap muncul barkot kode beli tikat. perbaikin lagi ya.,renita situn,1
Ayo dong buat inovasi agar link aja bisa menerima qris dr mana aja Jgn monoton hanya bayar tapi ga bsa menerima pembayaran qris,Theodorus Arnold,1
"saya mau masuk ke aplikasi tapi tidak mendapatkan kode verifikasi melalui email, tolong dibantu",dwika transprasetia,5
"saldo saya hilang, saya kirim ke BRI riwayat transaksi tidak ada tapi saldo saya sudah 0 dan saldo BRI saya tidak bertambah!!!!!!!!!!!!!",FEBI JULIANTI,1
Mantap,Yanti Daeli,5
"Pengiriman ke bank gagal , tapi saldo terpotong , dan saya cek diriwayat tidak ada ..",D D M,1
Aplikasi mudah.cuma jelek banget sering log aut sendiri tanpa sebab.gak enak buat transaksi,Kang muh 131,1
Ni sangat membantu,Hadi Mulana,5
Bisa cicil fulsa,Romy Play,4
Kenapa ya beberapa hari ini setiapmau bayar pakai qris linkaja gak bisa2 kenapa ya,Ni Putu Pradani Ika WN,3
Top up awal status pending 2hari kemudian status pending jadi sukses tapi tidak menerima hasil dan uang tidak kembali,Astarina Surgeon,1
Kecepatan upgrade lama,Pkj Lebak2,1
"Gak usah ada yang dowload atau naruh uang di aplikasi ini,, saya sendiri buktinya,, saldo tidak bisa di ambil karna email exp dan tidak bisa Terima otp lewat email,, Sudah di live chat berhari_hari tidak ada respon,, malah di suruh menunggu agen live sampe mati nunggu gak bakal nongol,, saldo terbuang sia sia aplikasi penipu",dek yakuza,1
Ok,Arif alawi,5
"Live chat lu mana, isinya cuma bot.. G punya cs apa gimana, call center g ada, email juga di non aktifkan.. Kok sama sekali g bisa membantu kendala customer",Ratna Widyaningsih,1
Aku kok gak di kirimin kode ferifikasi ya,Alvian Setyabudi,4
Lumayan sihhh,Gusri Naldi,1
Saldo yg 20rbku sdh kau makani. Ewallet ko potong saldo org. Seabank aj gk ada biaya ADM. Syariah ko makan uang haram. Mmg aku GK bs taruh saldoku di situ. Aneh kau.,Richy Rich,1
